PLOTID,Geo id,Area ha,Country,system:index,EUFO 2020,GLAD Primary,TMF undist,JAXA FNF 2020,GFC TC 2020,GLAD LULC 2020,ESA TC 2020,TMF disturbed,RADD alerts,TMF plant,Oil palm Descals,Oil palm FDaP,Cocoa ETH,WDPA
2517,817a6c25b084d2766cc1f7b5a55b527d8209b853de7ec2757018d349620c586e,3.0,CIV,000000000000000001db,100,0,38,100,77,100,100,62,-,0,0,0,37,-
2518,e8f13406a1e0b62a58aa625def0adc17ede742e7210c8bd9da3f3c6d112bdc0a,3.0,CIV,00000000000000000215,100,0,79,100,100,100,100,21,-,0,0,0,2,-
2519,db8e990be89b935300b77e29aad9cdf7c7bb3aa74fe596d0bd2faa03fd7df886,3.0,CIV,00000000000000000558,100,0,81,100,67,89,94,19,-,0,0,0,0,-
2520,218363652420ca8a11f2e3763d91e61244f4d12aea5503846a30058c27317d89,3.0,CIV,00000000000000000ead,100,0,33,84,95,99,100,64,-,0,0,0,2,-
2521,58713feb3867cae557198a67306afe4bbf799b73305e4690c10050732fce159f,3.0,CIV,00000000000000000f08,91,0,25,100,58,100,100,73,-,0,0,0,49,-
2522,3308b0e3bb0fc8a5a2e186064c2792f6511db059d14f3c36463892407cf6c079,3.0,CIV,00000000000000000f2e,92,0,34,100,65,100,100,66,-,0,0,0,1,-
2523,6067f5cb373465154be412cd3add3bdb473fdef160eab412c872aea24823e138,3.0,CIV,00000000000000001013,85,0,41,100,83,100,98,54,-,0,0,0,8,-
2524,d9a1a5f4c7346b069ba9a8c934675ac03677489a4814751e484fd985d212fcd0,3.0,CIV,0000000000000000002a,97,0,6,100,78,100,61,84,-,0,0,0,2,-
2525,2b37c54ed4c2ca6d48a4a2f9873732dba3b3d88e3c0052ac44ea18b62b28f8ba,3.0,CIV,00000000000000000262,98,0,16,100,88,100,99,74,-,0,0,0,0,-
2526,9277806f971c6056b2d56cb266227dcb7f1b4f6efa846c6334315bd2f02fb43b,3.0,CIV,0000000000000000042e,100,0,75,100,82,100,100,25,-,0,0,0,13,-
2527,4a7e949685f8dde96ec9d26b99563449a0abfca5f08827e75148263ff636685b,3.0,CIV,000000000000000005dc,99,0,42,100,94,99,100,58,-,0,0,0,0,-
2528,e593e55a746a2d188205f8c927eeceb21ffeb25572f3d55d605f882cf6637f44,3.0,CIV,00000000000000000a57,71,0,11,100,91,100,87,73,-,0,0,0,87,-
2529,174995d27b4cd175badcb3def14b56a742573052fd4a8b9ba150f3ef15b5d1a6,3.0,CIV,00000000000000000ac0,77,0,39,100,45,94,100,58,-,0,0,0,4,True
2530,1c72b81f4c857925cc46aef7e19d32b7a426d205e95ed67ed086cdf03eb3afa6,3.0,CIV,00000000000000000be4,93,0,28,100,88,100,97,69,-,0,0,0,100,-
2531,3d286478e8e66d5789473253a34a764837300f38e351c5480aa8b20f95d8f2eb,3.0,CIV,00000000000000000cc5,100,0,68,100,83,100,99,32,-,0,0,0,5,-
2532,ef5e3cb870d01e401234bc454ec3db9be3adb5a01cca693a9c010229fc18c15f,3.0,CIV,00000000000000000f0e,100,0,66,100,77,100,100,34,-,0,0,0,0,-
2533,c974ee7388c058d1f4867f2cebca86308e83a4d274e3af293d99e9562c178248,3.0,CIV,00000000000000000f6d,100,0,78,100,97,100,100,22,-,0,0,0,4,-
2534,b564304b6f0a64477adf40122f1bae0fbecbbc17f504f6859f0c69d978edd368,3.0,CIV,00000000000000000fc4,30,0,30,100,41,84,80,56,-,0,0,0,95,-
2535,c2b94b6dda4f71aa31220a4a01d07a674420b35e50cb23b6278189ecbc02b20c,3.0,CIV,00000000000000001373,100,0,59,100,87,100,97,38,-,0,0,0,33,-
2536,e6a89df700a3a5cd3a28e9fa3ff580c2af57be9b47525ed44c0268af366eb7a7,3.0,CIV,000000000000000014e0,10,0,0,49,66,36,69,82,-,0,0,0,0,-
2537,4a57d361dadc43f0f1dda0136fa765e7336a38517a3015a258ef2f63235aa461,3.1,CIV,0000000000000000046f,39,0,3,100,38,84,95,21,-,0,0,0,45,-
2538,52a61dda16a6a0ea765675a3393f4560502460286cf1a7fa6b0ba48ff56daf21,3.1,CIV,0000000000000000083e,100,0,44,100,86,100,100,53,-,0,0,0,1,-
2539,88bec5838710bf6a49976a341f3f2360092bcd0ab633aab95cb55bb9a1fda0cd,3.1,CIV,0000000000000000088f,100,0,71,100,100,96,100,29,-,0,0,0,0,-
2540,b588558a0ea0a265b2d9cd2ba1a13ce73ad9bc42466734f434d9b840140ad12b,3.1,CIV,00000000000000000c8f,56,0,16,100,43,81,50,66,-,0,0,0,36,-
2541,3e1391dcf0750cfa66d13b30af94f5988405f85eb8c8df067c757fd5517a3cf0,3.1,CIV,00000000000000001249,100,0,39,93,65,97,98,61,-,0,0,0,3,-
2542,c01e4781998cc13cb862b5cd289ab112e3dd68ccabbf7715cea3bae8d7f7c08a,3.1,CIV,00000000000000000020,100,0,54,99,92,100,100,46,-,0,0,0,35,-
2543,cbc8d8d8e77b8c47477dc9190d688a1a7a0d9394956916ade15796c67fbedffa,3.1,CIV,000000000000000001af,28,0,3,82,95,25,97,29,-,0,0,0,0,-
2544,8368124ac816a251aae9cbd35b348bc8bc5384e1b6ccbd04bb31a21efdcbf159,3.1,CIV,000000000000000004e8,88,0,6,100,75,93,100,71,-,0,0,0,3,-
2545,0952612633173ddfb28c63556f150bc0c416af779580a62ea7048bde1d1aa94d,3.1,CIV,000000000000000005ea,100,0,72,100,93,100,100,28,-,0,0,0,3,-
2546,b9f8313f2b34cb95bbbf5798772a69362fcd945c21ac58f4f53273f1c26c4179,3.1,CIV,00000000000000000a14,100,0,55,100,94,100,100,45,-,0,0,0,5,-
2547,39db085846374bd58d59e6a498dd9c3b7fc70bb286a0f0a266252479fc877529,3.1,CIV,00000000000000000cc1,100,0,12,100,98,100,100,85,-,0,0,0,17,-
2548,5ebe5af7bbd5558fce851b77de7ae9e0c0ee4b5e4aef600779d09b8c011d74e6,3.1,CIV,00000000000000000f54,35,0,15,100,49,96,98,84,-,0,0,0,100,-
2549,adfb43c91c6ede24629db56ef04fb924fb9d53609dd80e799e709051bf67e46e,3.1,CIV,000000000000000012c0,92,0,3,100,86,100,100,87,-,0,0,0,39,-
2550,0f0da9c07e5d9f15a76ee5e5cf31c02184eef6b843f2bc1fa7c47deb5d9c55b4,3.1,CIV,00000000000000000434,93,0,14,100,59,100,100,79,-,0,0,0,0,-
2551,b72077e6f1d16ef6b0eec81ef4d4ce55bd74ccac5e61fec998311c24aa74f69d,3.1,CIV,0000000000000000049b,84,0,36,100,75,98,100,57,-,0,0,0,5,-
2552,05e5e1f565f9eda194ded459645de0883cfe70e11a1c5f9923c588420878babc,3.1,CIV,00000000000000000598,100,0,71,100,90,100,100,29,-,0,0,0,88,-
2553,802871d8209b579eb0190997bfca84f871c765c89c43dcab3147cbde89c0d33d,3.1,CIV,0000000000000000078f,100,0,45,100,77,99,100,55,-,0,0,0,0,-
2554,03b22407e2c9923ddf8cf80c27ecfb9635e8f861bbf3072bd0ace040aab7f300,3.1,CIV,00000000000000000c5c,65,0,56,100,64,95,98,40,-,0,0,0,75,-
2555,5487646d2b7e064f7519a34207a6708dea62764a830d38700452ec6046d4d054,3.1,CIV,00000000000000000f32,100,0,19,100,77,88,88,46,-,0,0,0,0,-
2556,fa43c64227b5198e05fd1570bb3bbd0366b7f204df0368e50ba727bb6e3664e0,3.1,CIV,0000000000000000114f,100,0,72,100,97,100,100,28,-,0,0,0,20,-
2557,0c3e977a86b4d8a685e063dd58af4c2618e8e4a1400bd7a833890ac4cee0d5e2,3.1,CIV,000000000000000011d6,97,0,24,100,83,100,100,76,-,0,0,0,0,-
2558,fc1a9e9d4e2663c129bb47244cf697c7f9aeb3fc5b800c38d261b738207e479d,3.1,CIV,0000000000000000129c,48,0,0,100,51,2,97,20,-,0,0,0,0,-
2559,5c08e935c7d03e5bd9aca1038f2f4cbfd2040b1c554e8a5e7f488ff6a5d9ff0f,3.1,CIV,00000000000000001369,100,0,71,100,83,98,100,28,-,0,0,0,0,-
2560,fc23bf34d547c261d0e93b5ec3fcaffa50c03b7f5d601316051484761703649c,3.1,CIV,000000000000000000f2,0,0,0,91,61,18,97,23,-,0,0,0,0,-
2561,78a36f4b76723d7bcce3caa88b2395bb630fa731e2df1f713733a1138de7eea5,3.1,CIV,000000000000000003af,52,0,27,100,31,52,52,50,-,0,0,0,1,-
2562,b5b722fb249d158e04bd4c17f33cd4af13d42812b6de831ae6b77a3e1e8993bd,3.1,CIV,000000000000000007f7,100,0,34,100,91,100,100,63,-,0,0,0,6,-
2563,ab19b38d47f44af7bf6e494cf60bdada888758bc822521de49096b9d0f6e1dc7,3.1,CIV,00000000000000000adf,80,0,41,100,62,100,99,53,-,0,0,0,100,-
2564,b28aa44b2fdf330749ed9e55550b47a595cef5a9d2f2ba89629b62077fa75f1f,3.1,CIV,00000000000000000cb6,100,0,47,100,83,100,100,51,-,0,0,0,0,-
2565,d1637bd08344643a0b5512037b724971342d727367de285f8aad0c96148d9c71,3.1,CIV,0000000000000000122b,100,0,28,100,96,99,89,54,-,0,0,0,0,-
2566,ba5821d4d034d984a637310711b874225f659b1c1ac777c94f8a8e6c2ebf818f,3.1,CIV,0000000000000000072a,100,0,95,99,97,100,98,5,-,0,0,0,4,-
2567,ec9bfae82c86fc48bdc4c4ce51ed5d28e33ff2d60aed5da5e4fbcea574fe58cb,3.1,CIV,0000000000000000083f,100,0,63,97,76,98,100,37,-,0,0,0,95,-
2568,f718f5f1ce288ec489595d29cd3de5c8afdaa7e6affa3133439dd75dc75255f3,3.1,CIV,0000000000000000097e,94,0,17,100,81,100,100,79,-,0,0,0,18,-
2569,149bba16aa7b4b829b3eb4482762e82e8987e76542a5b9c7e8b1b6d467eaaa4f,3.1,CIV,00000000000000000cf6,93,0,44,98,95,96,100,53,-,0,0,0,97,-
2570,8ad5720bdeb54d1352381b9e251b3138c5f6eb9034a3a030f492ed9a8ee5f375,3.1,CIV,0000000000000000100f,63,0,4,100,50,100,98,71,-,0,0,0,0,-
2571,1db6a51e9251b4355a8b9119ac2ca6ed0fb6cd351d0488472570298804d5184e,3.1,CIV,0000000000000000140c,99,0,15,100,39,72,82,69,-,0,0,0,39,-
2572,22bddb36cc439a5be2c777dd0c7b27bea439233e25e79f1d35b81bb6d167f6a5,3.1,CIV,0000000000000000096e,100,0,97,100,98,100,100,3,-,0,0,0,0,-
2573,afcbafb74763382326c2ed178413b6dccac586d6580d30edad3874ebaf1c8218,3.1,CIV,00000000000000000a9c,89,0,9,100,84,99,100,87,-,0,0,0,7,True
2574,cacfc8877a1b5ca44ff7059d01ebad30d5083ffd711ac69cacfa7ccf895401d7,3.1,CIV,00000000000000000bbc,96,0,25,100,69,100,100,73,-,0,0,0,21,-
2575,5b945f1221d945ec1ffc3b1328c585d07a77476143f6730a638432eb5cdfc4d7,3.1,CIV,00000000000000000d34,95,0,27,100,64,100,97,69,-,0,0,0,25,-
2576,eca00d80f3bd8627af79b7d4774591da421eea407974c1b1a95cb9258aec7e5a,3.1,CIV,00000000000000000d59,60,0,25,100,71,93,95,68,-,0,0,0,100,-
2577,456f1faa4f73311a9bacb17c425e90c8c59bb7cecac7b7119703b649d4373df3,3.1,CIV,00000000000000000d6a,55,0,26,99,69,92,96,70,-,0,0,0,100,-
2578,5130af21cfac92a0120fbfb4016005c825a786e4d779f868153288b72dd3945c,3.1,CIV,00000000000000000f93,75,0,18,100,69,100,100,75,-,0,0,0,0,-
2579,062764a39c2547b5b62eed633df14d3546f30793539dc9f9678bbdc36fae091c,3.1,CIV,00000000000000001006,100,0,36,100,70,100,96,64,-,0,0,0,11,-
2580,371958c5492d151b9327039b53ef2c0362f3c1f707b8763447aac40296c51ae0,3.1,CIV,00000000000000001081,90,0,61,100,81,94,99,35,-,0,0,0,1,-
2581,3748f7af23faa37c3bf2cb9fcef00e921a35f913b1bb1100b4578c5d40a47903,3.1,CIV,00000000000000001097,80,0,35,100,67,100,100,62,-,0,0,0,0,-
2582,90543bf1c1bd5499229482002d720bf32a93fa9029e6219af46519a63c48a6cf,3.1,CIV,0000000000000000015b,95,0,56,100,87,90,100,43,-,0,0,0,0,-
2583,47a62ea82f59b973e08e4dc763dfee063f91580f7cd718b9409e0ab79aa9a55c,3.1,CIV,0000000000000000034f,39,0,6,100,48,81,100,65,-,0,0,0,1,-
2584,f1be50cc361ba8be92148ee23c6d12223c9366239dd0e0a631d088b0f1ec4bb7,3.1,CIV,0000000000000000057f,58,0,62,97,28,52,95,38,-,0,0,0,7,-
2585,cac09b2bcff7e950ac322aee12a5e1c9f91a06a5ca906c328f31f8252bc14816,3.1,CIV,000000000000000005e8,72,0,24,100,85,94,97,51,-,0,0,0,100,-
2586,59a30125cf6f590bbf1612da27323e5b1e8fd627f17e5ac0f8cd77e8e17a5d15,3.1,CIV,000000000000000006d8,100,0,49,100,95,100,100,48,-,0,0,0,72,-
2587,58fa2efe41fa2bd9d8a09f5bab2cd6d1900da755e8322c7b5b8a829b3c4f0213,3.1,CIV,000000000000000007dd,98,0,79,100,88,98,98,21,-,0,0,0,30,-
2588,392e540410a33c96f4157acbb97f8f89300a7399e78db36d70d9ad95838a0a86,3.1,CIV,00000000000000000b1d,64,0,59,100,78,81,58,41,-,0,0,0,0,-
2589,677992313e2c4b78acb5d8604a1dbbbac2779bab64163ac91f31ad42b8a995be,3.1,CIV,00000000000000000cba,100,0,49,100,81,100,98,47,-,0,0,0,0,-
2590,ead1df0f12ac249c975d6fbf280498aa3a69ed877d97470cd1f0e22d3c1659d0,3.1,CIV,00000000000000000fdb,88,0,43,100,88,100,96,54,-,0,0,0,37,-
2591,98e9c98f241cfd2f94c10ad65ba52a217fb2c10cd592d19d1d3e014fd13d6423,3.1,CIV,000000000000000012be,100,0,43,100,60,97,100,55,-,0,0,0,0,-
2592,2fe1b02c8f67c2ed46e907c5467644a4a1866321741c004c6f0b4a36a0a0b355,3.1,CIV,000000000000000001e3,84,0,37,100,83,92,100,58,-,0,0,0,0,-
2593,13d51104b12f5eab240c65b1c226412c00815b4b93dca18055cf7f36c2fc182d,3.1,CIV,000000000000000005c8,76,0,29,100,60,100,100,58,-,0,0,0,98,-
2594,363cad71e005339cbdbdb77f5eb4da8bac4a16d6e6bfbaf42c25f2d4e5d8443e,3.1,CIV,00000000000000000a2b,100,0,40,100,76,100,99,57,-,0,0,0,31,-
2595,e24a881cf30c22de9e1323de7e7ef4fa168d2c613b7ebd05755b46044e58a009,3.1,CIV,00000000000000000cd0,62,0,30,100,80,100,100,58,-,0,0,0,94,-
2596,ae19df8ad296a6f321678b1ef88c37b66b2592e639b68f54ad1b27e3e4024103,3.1,CIV,00000000000000000eb8,100,0,35,100,72,97,100,65,-,0,0,0,0,-
2597,6534ce7129114f720e12aa707c913c02cc870fbb59e5899013945c2f58ee3fc4,3.1,CIV,00000000000000000249,100,0,46,100,67,94,85,50,-,0,0,0,84,-
2598,94e6d3c7cfbeaddb887a5dd59d0cd19bbd79065465c30e66cfc5d4379c6d452c,3.1,CIV,00000000000000000267,100,0,38,100,85,100,98,60,-,0,0,0,0,-
2599,4c4a882c23d9b4c53d9bd4a7bb81afa64f2d836894629fabefe1085cd1e2c9fa,3.1,CIV,00000000000000000639,100,0,24,100,84,94,100,68,-,0,0,0,0,-
2600,4fe3723b01f04599ec331b1a13107f279d7074c5c37f6e094deab4e0567e3b06,3.1,CIV,00000000000000000640,100,0,84,100,91,98,100,16,-,0,0,0,50,-
2601,2e68fb28a886fd5be3d2fcc9fbf2d909280bd3cfca76c063e2a17df0d39deebf,3.1,CIV,00000000000000000814,31,0,7,100,14,59,91,41,-,0,0,0,21,-
2602,e41b03ab388faf5653847b2761e8008cfdf7ec4514a848b758a0ea1143a826c7,3.1,CIV,00000000000000000b55,98,0,23,100,89,100,100,62,-,0,0,0,2,-
2603,094182fc7fbe116b28fa0e08c88f5cb074fa7d838a2e659e5c122348e69978e6,3.1,CIV,00000000000000000e58,73,0,6,100,58,100,100,63,-,0,0,0,0,-
2604,37484f0dfb1b24b36d6d5fc8c47f4d72f1ae5e9a569cabec95419f5b07fe11a6,3.1,CIV,000000000000000012b8,59,0,8,100,21,96,97,64,-,0,0,0,0,-
2605,2651e8921ee9e11806d32a0e9604d5c7dc6b017d4bf63354c585dee335cc6bba,3.1,CIV,00000000000000001454,3,0,1,42,33,0,3,1,-,0,0,0,0,-
2606,51542a979d5b64e517c0c74b51d63f8975549250963b9fde0599394c0873fcc8,3.1,CIV,00000000000000000073,92,0,4,100,78,100,100,93,-,0,0,0,3,-
2607,5ab195fadd9dffa841d291010715e89147e3431f7e8bdba8c9ace00aa320552d,3.1,CIV,00000000000000000234,81,0,14,89,67,97,100,83,-,0,0,0,10,-
2608,8eaf6cb3b2392f4ea23ac41ebf980ed564acb82e488166fb7f53702ff5295ca9,3.1,CIV,000000000000000002ab,99,0,11,84,82,100,98,77,-,0,0,0,0,-
2609,af04deb7d8a86231ff0f4fcd85c53b5fcbab727cf941b072658e7b76ec59dbb1,3.1,CIV,000000000000000002db,43,0,27,69,27,48,16,70,-,0,0,0,0,-
2610,f128d757ae9806d3e4b558faf8c516273dd6f237ab0eb09aa20f31a04c2bdf79,3.1,CIV,000000000000000004d6,100,0,75,100,89,100,99,25,-,0,0,0,97,-
2611,498a4f7c5f8ac8ef1184718497fbce6d7601716a8181a8ed0105a9dbb65e33b1,3.1,CIV,000000000000000006d2,100,0,55,99,88,100,100,43,-,0,0,0,53,-
2612,65da9b2aa6345c4ede6ea36b567055673f8a8381b11a80dfb8a8827fa59ef077,3.1,CIV,000000000000000008ed,86,0,58,100,88,89,98,38,-,0,0,0,0,-
2613,b2c0d52aba0bd6eae9bac102b3dca77bc2cd1866446048aeebbd1c129d745ee5,3.1,CIV,0000000000000000096d,66,0,10,100,32,61,100,72,-,0,0,0,39,-
2614,f74ae94c842e63018ad37085c367e297f2b83ca7cb227756b7e9937f2284b236,3.1,CIV,0000000000000000098c,98,0,70,100,91,95,100,28,-,0,0,0,55,-
2615,0300dfe187fecf0525ad9359a798bcae964ec355d7f308816574deac6142efad,3.1,CIV,00000000000000000a21,80,0,22,99,63,98,100,55,-,0,0,0,97,-
2616,375ba910a586a125ff451e960451990123b31ba0e54fcd73728b3a4a9d23ac65,3.1,CIV,00000000000000000df1,100,0,81,100,91,100,97,19,-,0,0,0,26,-
2617,2b6ee9a9e55e9672f19cebe4a4655a9d930ec2b76b6e389d79af5bb72bcb9c9f,3.1,CIV,00000000000000000e2f,32,0,0,100,37,100,98,31,-,0,0,0,5,-
2618,f2a7c5daa358fc152ab13c32a02fbbb64f555090d43dfa839c4111e68e01f983,3.1,CIV,00000000000000000fb1,100,0,15,100,98,100,99,84,-,0,0,0,5,-
2619,456c09a408af462886cf2d7d31f081c582e441412c04177466fb7010884c718e,3.1,CIV,00000000000000001062,100,0,21,97,84,100,100,77,-,0,0,0,3,-
2620,75288e55b0621f9ac7f100e87a19c698d4783c2cc8505d1054d47cef0504eb8c,3.1,CIV,000000000000000013e4,100,0,49,75,81,100,99,51,-,0,0,0,12,-
2621,36af593cc4dc54214167f6ce321aac620a1e032d959716b1bbd0d1c55757f94a,3.2,CIV,0000000000000000018a,65,0,20,100,65,82,99,44,-,0,0,0,66,-
2622,884e0fd1ac1387dc81973930f4b52dc081488fa89c6c8d16a0d29ebdac03357a,3.2,CIV,000000000000000001ef,91,0,42,92,47,96,95,50,-,0,0,0,0,-
2623,274127639c8df6c425f545b5cfe0c443d8302ef471c46a5ac9f60015c93380d3,3.2,CIV,00000000000000000322,100,0,33,100,82,100,100,67,-,0,0,0,95,-
2624,64bd982460d61103b43684b3eedb466313d9764a6349959dbc3b7baafb2caeeb,3.2,CIV,00000000000000000611,100,0,56,100,72,100,100,43,-,0,0,0,0,-
2625,976da1e6bce73d0a419062772b41a292788ed7692a24b1efea7799d3f3f6a76d,3.2,CIV,0000000000000000099d,55,0,28,100,61,100,99,60,-,0,0,0,95,-
2626,98313da3bdc4a23b21957a92a9ff6146db559d4c56567e898112d506af7c4152,3.2,CIV,00000000000000000c14,88,0,29,100,99,99,99,62,-,0,0,0,8,-
2627,2a6e82482d2efd1595f620d4d3e67a3fa4a74bac2dbcefa1ae133ccf9d9fb28a,3.2,CIV,00000000000000000f77,98,0,66,95,94,100,100,31,-,0,0,0,48,-
2628,172d70398eddb0137d98b545eb102b53b0b8f583a3369e0b776b0149649a609c,3.2,CIV,000000000000000012e7,100,0,55,100,68,98,100,45,-,0,0,0,1,-
2629,e3ef7f48ab854f822684cb3dae35282a536bdb0606159ad8581b2dedbec5f011,3.2,CIV,000000000000000013b9,87,0,0,100,88,66,100,70,-,0,0,0,0,-
2630,f80d2e7b8e3a2405250350dfce7258981f3d04ffa29e84a68f9fd373eab67017,3.2,CIV,00000000000000000275,87,0,34,99,79,92,100,61,-,0,0,0,0,-
2631,57b4bc106cb6fd053ec804e4a8c2817d583bfe5355eb38a741b57e688f13fa70,3.2,CIV,0000000000000000040b,100,0,95,100,37,100,60,5,-,0,0,0,0,-
2632,5db195e9192fde7ebc240b04748a113623062824bd610bd1e7e3fce4c775d6a7,3.2,CIV,0000000000000000076c,100,0,34,100,92,100,100,66,-,0,0,0,100,-
2633,329587c1830f1745d11feffe20809ef7f21987559a806e60eb0412e20517e2a2,3.2,CIV,0000000000000000098d,49,0,11,100,77,78,92,54,-,0,0,0,100,-
2634,785e362d3b29e61531b8793cea6cd01acd84c7a6ea8720a1fe299c2d23d74950,3.2,CIV,000000000000000009b2,100,0,62,100,78,100,100,37,-,0,0,0,57,-
2635,6f22bd24e545d59640ef955e0becf6a29d7e71b2ef5ac6b0940048d58ad2c20d,3.2,CIV,00000000000000000c8b,43,0,20,100,57,92,95,31,-,0,0,0,8,-
2636,4385d79773f0bc77541d3b29b2151d5eab441a970529914ad73fa98e6a5ac47b,3.2,CIV,00000000000000000d51,39,0,0,88,73,92,100,51,-,0,0,0,1,-
2637,052bad0d7e5f07bef4570d4b32acc31c66e9cb1211d877de98094eba52ea3eca,3.2,CIV,00000000000000000fcd,100,0,72,100,93,100,100,28,-,0,0,0,67,-
2638,b6087c1e962a2b0f9584e261e3a1eb028fbc739540f32658f92d7132f298155f,3.2,CIV,00000000000000000ffe,87,0,10,100,77,100,100,70,-,0,0,0,0,-
2639,ab9349d4b81a0d763cbf58954c03cbe0aa49283dad84fa0724a1250193f78ba9,3.2,CIV,000000000000000010f4,100,0,6,98,72,97,100,63,-,0,0,0,0,-
2640,564cc4920cfd2b6e861d8866c56e757833c5ae1d90a9072f494240b2a57e3d90,3.2,CIV,00000000000000001336,98,0,57,87,85,100,97,43,-,0,0,0,0,-
2641,418313bc1ad8bf218099c1a6da6e1910d2f154c7358ffb99d7a1f235b6062d08,3.2,CIV,000000000000000001ee,71,0,0,100,72,100,100,92,-,0,0,0,0,-
2642,0d75af70cb4c30f2969bacd5b772e72023f4d75ffa80076f8a3f84ced6b06dba,3.2,CIV,00000000000000000703,100,0,82,100,94,100,100,18,-,0,0,0,72,-
2643,ae9f6fd6857d4f929eb1abcfbaaaae1f3aed0fc267bea2b55c8734e641ca94e1,3.2,CIV,0000000000000000073c,100,0,63,100,79,98,98,34,-,0,0,0,0,-
2644,819c468f697e8eef0d4729717cf4657a6a2c7c47227640ad0a59bca1f03900cc,3.2,CIV,0000000000000000087d,100,0,80,100,100,100,100,20,-,0,0,0,2,-
2645,9fab1e46b49d9002840e0a0cef168655d6fa1e772086798157302f7ee2313fa3,3.2,CIV,00000000000000000a96,81,0,31,100,32,84,93,67,-,0,0,0,40,-
2646,ae2747808b62f5c5cd4667984cc405585a8d57be604170b24f8272f449eb8365,3.2,CIV,00000000000000001110,100,0,77,100,78,98,100,20,-,0,0,0,6,-
2647,0d2552f3cbc45579c0fe1be8ca5cf754496defd8d6e7f1780b4c659c1bf2d68f,3.2,CIV,0000000000000000112a,90,0,28,100,71,100,100,66,-,0,0,0,0,-
2648,b612cbe1d041d200d6e601a82ea471f36a7b83cb3f278dffc33ff56f10935e84,3.2,CIV,000000000000000000f9,1,0,5,62,52,2,64,12,-,0,0,0,0,-
2649,7b4cf46a96ed98499975566b79ec175a214abf685e211a75b778b6d3eb9a8575,3.2,CIV,00000000000000000400,80,0,32,100,65,100,93,62,-,0,0,0,0,-
2650,8247bd396e723f9d9b511744543486ceb4ecaff0ca92c36048bde8a861562b72,3.2,CIV,00000000000000000505,81,0,41,90,75,86,95,45,-,0,0,0,86,-
2651,b799cd7952592c2e452d40e3c116c7611f45ee224b5c260956c75e4b399ba2d7,3.2,CIV,000000000000000005a5,97,0,39,100,48,74,100,59,-,0,0,0,9,-
2652,b45e9951021ecc4d7f6325ac80f59d3f7cd9f70042a1906c4737816f59a2599e,3.2,CIV,000000000000000006d7,100,0,88,100,98,100,100,12,-,0,0,0,83,-
2653,67ddb79197a59169019a87c78ef808a220acf94c1baef4a7abe086526d37e1df,3.2,CIV,000000000000000010d6,53,0,20,100,66,59,100,80,-,0,0,0,57,-
2654,74baa01e0605d00b90f95892653aa6ee5715be877120ff8cea37571509128732,3.2,CIV,000000000000000010dc,86,0,15,100,84,100,100,52,-,0,0,0,90,-
2655,cf2e038d478e3d5f4bc3428467217a1376666c418461123ecee699c5bca3e837,3.2,CIV,00000000000000001112,79,0,16,99,46,66,51,54,-,0,0,0,0,-
2656,0d0bcb22571f84c4492852fc84dbd77777efcad538e7f4189e5fcfc96612db2d,3.2,CIV,000000000000000013c3,100,0,72,100,74,100,69,28,-,0,0,0,0,-
2657,b0902befeae124d53a0209713549ca27220e4c1c1831efd6a0bbcd40c98e7d8c,3.2,CIV,00000000000000000011,51,0,22,89,66,81,89,65,-,0,0,0,64,-
2658,5884addd0a63db965f4c09340a58737ad4d58b09ba568d797f0329be896800a3,3.2,CIV,000000000000000004c5,100,0,47,100,77,100,90,53,-,0,0,0,10,-
2659,f49cf7f370086ed24337ae4a47f8f85444a560aa4719ad66ae9fe5fd9cfc9c9c,3.2,CIV,00000000000000000544,100,0,67,100,84,100,100,32,-,0,0,0,52,-
2660,b0c972132c24cd34ea092397a80e787650f8c856deb3da52d9660ab109af4e7e,3.2,CIV,000000000000000006e6,100,0,35,100,54,95,100,65,-,0,0,0,0,-
2661,f40557cb5814121ee46d7f7c0f512232da64e9da0171903ffa83664589ca3b0e,3.2,CIV,000000000000000008b1,100,0,98,96,94,100,100,2,-,0,0,0,0,-
2662,809eae91efa8acf107c7ee3d78c030ed23d5a9c66282f13d773e32edbcf5916d,3.2,CIV,00000000000000000af5,50,0,7,100,62,89,97,81,-,0,0,0,55,-
2663,94d5a36a5ba389f7c92abfaa5b6ca62f8065f70c962a3c81a215d18b2dc90725,3.2,CIV,00000000000000000e18,100,0,47,100,60,100,100,50,-,0,0,0,1,-
2664,b77c9d9984c958c47c25c0eef2e00c8377e1595e7a05f38257ea7b150985de4d,3.2,CIV,00000000000000000e88,100,0,63,100,93,100,100,37,-,0,0,0,90,-
2665,8071e0e4864f7186ad7026de871733b5affa58d27c59f75bc5f5fb2bdde55bfe,3.2,CIV,00000000000000000e8a,71,0,51,100,74,97,97,45,-,0,0,0,99,-
2666,b49d02e83570e23a2956f59736e143f455075735ab551b7b4ff13c75b8b54b5c,3.2,CIV,0000000000000000101a,95,0,9,100,95,100,100,88,-,0,0,0,93,-
2667,3fb43cafaccd8a96f542ca6e69c286d52c9a768889057ba852ee3e9a8997a277,3.2,CIV,0000000000000000104c,92,0,25,100,91,58,99,24,-,0,0,0,4,-
2668,134403014a112f1fe6e1b0afcc19c1adf79fb93eceb9dd01c5c6226b59673bb7,3.2,CIV,00000000000000001455,100,0,74,100,82,100,100,26,-,0,0,0,0,-
